feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Staphylococcus	age_days_numeric	age_days_numeric	-1.43702249758399	0.19461332513863	210	137	1.17546079945235e-11	1.17546079945235e-09
Moraxella	age_days_numeric	age_days_numeric	1.16367888997441	0.187135379233451	210	176	5.28190767302609e-09	2.64095383651304e-07
ASV_22	age_days_numeric	age_days_numeric	0.630020519563848	0.126397837812253	210	39	1.77885986788875e-06	5.92953289296249e-05
Veillonella	age_days_numeric	age_days_numeric	-0.389439885610622	0.0877734489237945	210	43	1.79753539200918e-05	0.000449383848002294
Corynebacterium	age_days_numeric	age_days_numeric	-0.748587881316796	0.171824603178521	210	178	2.51114668815848e-05	0.000502229337631695
Haemophilus	age_days_numeric	age_days_numeric	0.819217197856704	0.194269687930543	210	141	4.40045845201447e-05	0.000733409742002412
Fusobacterium	age_days_numeric	age_days_numeric	0.466276726973405	0.12801437639809	210	49	0.000376538375281927	0.00537911964688467
Klebsiella	age_days_numeric	age_days_numeric	-0.395511031397495	0.112328012154701	210	27	0.0005748617179852	0.00718577147481501
Staphylococcus	collection_season2	spring	-2.12535977314842	0.613497144748204	210	137	0.000674005421395885	0.00748894912662094
Gemella	age_days_numeric	age_days_numeric	-0.319826047918091	0.101260875012036	210	69	0.00194755633964368	0.0194755633964368
Staphylococcus	collection_season2	winter	-2.10236642234646	0.693194262063391	210	137	0.0028439531421671	0.0258541194742464
Dolosigranulum	age_days_numeric	age_days_numeric	0.458475915528256	0.164646742934303	210	125	0.00609110877297844	0.0507592397748203
Klebsiella	collection_season2	spring	-0.755235057100898	0.294884252438581	210	27	0.0115102169195298	0.0822158351394989
Acinetobacter	age_days_numeric	age_days_numeric	-0.253296385562129	0.0984851193199451	210	28	0.0111192259392737	0.0822158351394989
Gemella	collection_season2	winter	0.882532744808941	0.375182809280995	210	69	0.0198766067778287	0.132510711852191
Campylobacter	age_days_numeric	age_days_numeric	-0.190792871123152	0.0876997936970718	210	21	0.0307404638929705	0.192127899331065
Prevotella	pets	yes	-0.625810494914964	0.29917140779066	210	41	0.0402208849114218	0.236593440655423
