feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Staphylococcus	age_days_numeric	age_days_numeric	-1.43702249758399	0.19461332513863	210	137	1.17546079945235e-11	1.17546079945235e-09
Moraxella	age_days_numeric	age_days_numeric	1.16367888997441	0.187135379233451	210	176	5.28190767302609e-09	2.64095383651304e-07
ASV_22	age_days_numeric	age_days_numeric	0.630020519563848	0.126397837812253	210	39	1.77885986788875e-06	5.92953289296249e-05
Veillonella	age_days_numeric	age_days_numeric	-0.389439885610622	0.0877734489237945	210	43	1.79753539200918e-05	0.000449383848002294
Corynebacterium	age_days_numeric	age_days_numeric	-0.748587881316796	0.171824603178521	210	178	2.51114668815848e-05	0.000502229337631695
Haemophilus	age_days_numeric	age_days_numeric	0.819217197856704	0.194269687930543	210	141	4.40045845201447e-05	0.000733409742002412
Fusobacterium	age_days_numeric	age_days_numeric	0.466276726973405	0.12801437639809	210	49	0.000376538375281927	0.00537911964688467
Klebsiella	age_days_numeric	age_days_numeric	-0.395511031397495	0.112328012154701	210	27	0.0005748617179852	0.00718577147481501
Staphylococcus	collection_season2	spring	-2.12535977314842	0.613497144748204	210	137	0.000674005421395885	0.00748894912662094
Gemella	age_days_numeric	age_days_numeric	-0.319826047918091	0.101260875012036	210	69	0.00194755633964368	0.0194755633964368
Staphylococcus	collection_season2	winter	-2.10236642234646	0.693194262063391	210	137	0.0028439531421671	0.0258541194742464
Dolosigranulum	age_days_numeric	age_days_numeric	0.458475915528256	0.164646742934303	210	125	0.00609110877297844	0.0507592397748203
Klebsiella	collection_season2	spring	-0.755235057100898	0.294884252438581	210	27	0.0115102169195298	0.0822158351394989
Acinetobacter	age_days_numeric	age_days_numeric	-0.253296385562129	0.0984851193199451	210	28	0.0111192259392737	0.0822158351394989
Gemella	collection_season2	winter	0.882532744808941	0.375182809280995	210	69	0.0198766067778287	0.132510711852191
Campylobacter	age_days_numeric	age_days_numeric	-0.190792871123152	0.0876997936970718	210	21	0.0307404638929705	0.192127899331065
Prevotella	pets	yes	-0.625810494914964	0.29917140779066	210	41	0.0402208849114218	0.236593440655423
Gemella	pets	yes	-0.662284124837298	0.363393069997238	210	69	0.0730620457813461	0.352548162995128
Fusobacterium	collection_season2	winter	0.717345213250454	0.398261127898492	210	49	0.0740351142289768	0.352548162995128
Neisseria	collection_season2	winter	-0.926763016302872	0.514449309616383	210	53	0.0734295384362174	0.352548162995128
Acinetobacter	collection_season2	autumn	0.569460381272442	0.312973267571968	210	28	0.0703063153782939	0.352548162995128
ASV_63	collection_season2	spring	-0.422814063304722	0.262228445512553	210	23	0.109036622487475	0.410604665300331
ASV_63	collection_season2	winter	-0.477350090315669	0.292135649202212	210	23	0.104728413857944	0.410604665300331
ASV_35	age_days_numeric	age_days_numeric	0.154965186328517	0.096429576702596	210	30	0.110226091617005	0.410604665300331
ASV_35	collection_season2	winter	0.512493462490632	0.315507028757835	210	30	0.10657947164713	0.410604665300331
Fusobacterium	collection_season2	autumn	-0.64170726369459	0.405360192459732	210	49	0.114969306284093	0.410604665300331
Streptobacillus	pets	yes	0.529945985756099	0.32867436114031	210	38	0.111489101985735	0.410604665300331
Klebsiella	collection_season2	winter	-0.550153059905685	0.326497836650685	210	27	0.0946199084833262	0.410604665300331
Neisseria	pets	yes	0.765116227113094	0.506838001681483	210	53	0.135832352033153	0.468387420803975
Moraxella	pets	yes	0.962721101693504	0.646796271474828	210	176	0.14131394796939	0.471046493231301
Prevotella	age_days_numeric	age_days_numeric	0.152496255655517	0.105197252987802	210	41	0.149337370430171	0.47242914849819
Campylobacter	collection_season2	winter	-0.341644018847959	0.239876228945489	210	21	0.155901619004403	0.47242914849819
Haemophilus	collection_season2	winter	1.06510211083278	0.742429680636849	210	141	0.15323736622339	0.47242914849819
ASV_63	collection_season2	autumn	-0.41591195064927	0.298606038674779	210	23	0.165196837775575	0.485873052281103
ASV_63	pets	yes	0.303847391972804	0.253345367065492	210	23	0.234588492692348	0.655325129554493
Moraxella	collection_season2	autumn	0.757812907268618	0.637448176961084	210	176	0.235917046639618	0.655325129554493
ASV_35	collection_season2	spring	0.319623200252674	0.281514601462852	210	30	0.25796621883014	0.697205996838216
Veillonella	pets	yes	-0.290656252954715	0.266353653521208	210	43	0.278984071645609	0.734168609593708
Corynebacterium	collection_season2	spring	0.560046744635999	0.552899741352535	210	178	0.312512643189644	0.774551763004919
Corynebacterium	collection_season2	winter	0.598114787363564	0.626005374202978	210	178	0.340802775722164	0.774551763004919
Porphyromonas	pets	yes	-0.36147443288204	0.374095017680946	210	61	0.337365278859896	0.774551763004919
Dolosigranulum	pets	yes	-0.655965785895445	0.674767469280114	210	125	0.334411391533416	0.774551763004919
Streptobacillus	collection_season2	autumn	0.356318164372547	0.362396733161853	210	38	0.326660508377921	0.774551763004919
Haemophilus	collection_season2	spring	0.647478023210842	0.65301827538158	210	141	0.322757495627816	0.774551763004919
Campylobacter	collection_season2	autumn	-0.233139683933721	0.258754537811559	210	21	0.368646993191529	0.801406506938106
Dolosigranulum	collection_season2	spring	0.518646787634955	0.573742167826591	210	125	0.367164991542814	0.801406506938106
Streptococcus	pets	yes	-0.440518994752893	0.517832151481299	210	181	0.397905330972472	0.846607087175472
Campylobacter	pets	yes	-0.150201639555352	0.198508566156777	210	21	0.450132129128171	0.918636998220757
ASV_35	pets	yes	0.215256880546293	0.281765387315608	210	30	0.447513688076676	0.918636998220757
ASV_63	age_days_numeric	age_days_numeric	-0.0682444043279064	0.0947318005481144	210	23	0.472443696647986	0.944887393295973
Staphylococcus	collection_season2	autumn	-0.45930542859501	0.657660825984201	210	137	0.485736724603925	0.952424950203774
Alloprevotella	collection_season2	autumn	-0.260101860806688	0.401118968936237	210	53	0.517429906385725	0.958203530343934
ASV_22	collection_season2	autumn	0.289792500935115	0.436196712795432	210	39	0.50723267513688	0.958203530343934
Acinetobacter	pets	yes	0.178984177746884	0.269539565381395	210	28	0.508909020795277	0.958203530343934
Fusobacterium	collection_season2	spring	0.226250467647349	0.35716653009134	210	49	0.527423092407265	0.958951077104119
Corynebacterium	collection_season2	autumn	0.218631195102357	0.586440816311889	210	178	0.709684476614919	0.965082067770179
Corynebacterium	pets	yes	0.253903317233283	0.598552762946303	210	178	0.672771187148374	0.965082067770179
Porphyromonas	age_days_numeric	age_days_numeric	0.00819188162863182	0.115162699103398	210	61	0.943391315168101	0.965082067770179
Porphyromonas	collection_season2	spring	-0.199069665217002	0.356990112730823	210	61	0.577848319482275	0.965082067770179
Porphyromonas	collection_season2	winter	0.0290485702965596	0.402672913084096	210	61	0.942587115200126	0.965082067770179
Porphyromonas	collection_season2	autumn	-0.0262791388645965	0.385941966989622	210	61	0.945780426414775	0.965082067770179
Alloprevotella	age_days_numeric	age_days_numeric	-0.0167091379809968	0.124335756337296	210	53	0.893284528550394	0.965082067770179
Alloprevotella	collection_season2	spring	0.0330714452228828	0.358569789370894	210	53	0.926635291874918	0.965082067770179
Alloprevotella	collection_season2	winter	0.0839781850372943	0.401321649812875	210	53	0.834566848827497	0.965082067770179
Alloprevotella	pets	yes	-0.0913458183223056	0.355838933687548	210	53	0.798191951788241	0.965082067770179
Prevotella	collection_season2	spring	-0.0422566106149012	0.302241504542433	210	41	0.888994584404356	0.965082067770179
Prevotella	collection_season2	winter	0.142384537179962	0.338135864717443	210	41	0.674366029072773	0.965082067770179
Prevotella	collection_season2	autumn	-0.17267173650749	0.338673031640441	210	41	0.610709920024501	0.965082067770179
Campylobacter	collection_season2	spring	0.0236154602634564	0.218045827647899	210	21	0.913860181521097	0.965082067770179
Dolosigranulum	collection_season2	winter	0.109540623934363	0.654379007516337	210	125	0.867246643008244	0.965082067770179
Dolosigranulum	collection_season2	autumn	-0.0825480844651535	0.582379956383157	210	125	0.887432725787883	0.965082067770179
Streptococcus	age_days_numeric	age_days_numeric	0.0101955021499016	0.140880770651509	210	181	0.942408976718744	0.965082067770179
Streptococcus	collection_season2	spring	0.0430050977042526	0.465943634098464	210	181	0.926565784885468	0.965082067770179
Streptococcus	collection_season2	winter	-0.0415872198257252	0.528945441528059	210	181	0.9374270669663	0.965082067770179
Streptococcus	collection_season2	autumn	-0.0611736431420589	0.487023633775563	210	181	0.900170746794755	0.965082067770179
Gemella	collection_season2	spring	0.163831046345057	0.330875583351859	210	69	0.62112478333968	0.965082067770179
Gemella	collection_season2	autumn	0.200247077085436	0.348109198797925	210	69	0.565780412333654	0.965082067770179
Staphylococcus	pets	yes	-0.102874171667888	0.652098682706501	210	137	0.875118753710659	0.965082067770179
ASV_35	collection_season2	autumn	0.0251767033456868	0.31318320409744	210	30	0.936006139199908	0.965082067770179
Veillonella	collection_season2	spring	-0.0300398390814412	0.261911676755522	210	43	0.908831584623915	0.965082067770179
Veillonella	collection_season2	winter	-0.087656186890668	0.294239069464212	210	43	0.766206610766119	0.965082067770179
Veillonella	collection_season2	autumn	0.0254047057460479	0.288432948310002	210	43	0.929900829771611	0.965082067770179
Fusobacterium	pets	yes	-0.0601333971678389	0.346785118187198	210	49	0.862862658388247	0.965082067770179
Streptobacillus	age_days_numeric	age_days_numeric	-0.0110482874618349	0.111169204771391	210	38	0.920972205072359	0.965082067770179
Streptobacillus	collection_season2	spring	0.0855799465845576	0.326777647491115	210	38	0.79375006141162	0.965082067770179
Streptobacillus	collection_season2	winter	-0.158974251079144	0.366511704217225	210	38	0.665140959066526	0.965082067770179
ASV_22	collection_season2	spring	0.249204011130687	0.416458953552585	210	39	0.550344157714854	0.965082067770179
ASV_22	pets	yes	-0.0762026538273075	0.461099286031301	210	39	0.86922814045714	0.965082067770179
Neisseria	age_days_numeric	age_days_numeric	-0.0498209422551802	0.135985739052203	210	53	0.714636799620632	0.965082067770179
Neisseria	collection_season2	spring	0.209941631475373	0.452880810861571	210	53	0.643518812820866	0.965082067770179
Klebsiella	collection_season2	autumn	-0.042066402733818	0.343025574230651	210	27	0.902522103655469	0.965082067770179
Klebsiella	pets	yes	0.113620265813155	0.276169197332282	210	27	0.682079995135447	0.965082067770179
Haemophilus	collection_season2	autumn	0.197494946483917	0.67651840511171	210	141	0.77065114651358	0.965082067770179
Haemophilus	pets	yes	0.186768397855263	0.737856107545864	210	141	0.800947142764853	0.965082067770179
Acinetobacter	collection_season2	spring	0.0948992584158942	0.27650103539258	210	28	0.731921292929772	0.965082067770179
Acinetobacter	collection_season2	winter	-0.0633277243307266	0.308534148335317	210	28	0.83769401332796	0.965082067770179
Moraxella	collection_season2	spring	-0.239553299239791	0.599703412561005	210	176	0.690056100123093	0.965082067770179
Moraxella	collection_season2	winter	0.227210152337557	0.678723410684054	210	176	0.738250388669319	0.965082067770179
ASV_22	collection_season2	winter	-0.0162067712484728	0.472600518480349	210	39	0.972685140994063	0.978336742194451
Neisseria	collection_season2	autumn	-0.0128218068136437	0.471584056276464	210	53	0.978336742194451	0.978336742194451
