feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Moraxella	age_days_numeric	age_days_numeric	0.494171280072788	0.125769805694348	255	248	0.000123329929787893	0.0117163433298499
Streptobacillus	age_days_numeric	age_days_numeric	-0.248188597761567	0.0877673055409066	255	43	0.00524595051786397	0.0996730598394155
Neisseria	age_days_numeric	age_days_numeric	-0.317265814239533	0.110758411489236	255	68	0.00469453262511214	0.0996730598394155
Haemophilus	collection_season2	spring	1.87529174677099	0.620001040741954	255	202	0.00275485880525748	0.0996730598394155
Acinetobacter	age_days_numeric	age_days_numeric	0.236975330532538	0.0804179700333375	255	21	0.00365009934733514	0.0996730598394155
Corynebacterium	collection_season2	winter	1.1902620204111	0.470843875171769	255	225	0.012310448682461	0.1949154374723
Streptobacillus	collection_season2	winter	-0.622081942741715	0.259338689198981	255	43	0.0176254117589861	0.239202016729097
Gemella	collection_season2	winter	-0.461813714787386	0.209671246975897	255	33	0.0290824799075653	0.304813405004237
ASV_35	collection_season2	winter	-0.581740261111216	0.26586310519529	255	48	0.0301411222428192	0.304813405004237
Haemophilus	age_days_numeric	age_days_numeric	0.374400828458723	0.173259291334954	255	202	0.0320856215793933	0.304813405004237
Prevotella	collection_season2	autumn	0.601389509686594	0.288029196329482	255	37	0.0379062130418681	0.327371839907043
Neisseria	collection_season2	autumn	-0.749093391377597	0.368076617125593	255	68	0.0429287754446503	0.339852805603482
Campylobacter	age_days_numeric	age_days_numeric	0.141679420006877	0.0709660942975328	255	19	0.0474513754225112	0.346760051164505
Prevotella	edu	secondary_any tertiary	0.454239904094295	0.243701557290654	255	37	0.0658957425840168	0.37291189933447
Campylobacter	edu	secondary_any tertiary	0.32426704567935	0.174562251689477	255	19	0.0668397868167156	0.37291189933447
Gemella	collection_season2	spring	-0.427943906347543	0.223374535467156	255	33	0.0567731764516923	0.37291189933447
Staphylococcus	age_days_numeric	age_days_numeric	-0.255633493136354	0.140538635976146	255	72	0.070656991452847	0.37291189933447
Acinetobacter	edu	secondary_any tertiary	-0.351815630441475	0.187505801063748	255	21	0.0641669401550963	0.37291189933447
Dolosigranulum	collection_season2	winter	0.868392593610794	0.54699641549551	255	196	0.113934486137328	0.541188809152306
Fusobacterium	edu	secondary_any tertiary	0.519659422485471	0.320462562484122	255	47	0.108793617704693	0.541188809152306
Corynebacterium	collection_season2	spring	-0.719640767623233	0.486785666447053	255	225	0.140662304322923	0.631716154274231
Porphyromonas	collection_season2	winter	-0.427374132504836	0.303318519433077	255	62	0.160736645425415	0.631716154274231
Prevotella	age_days_numeric	age_days_numeric	0.127428415382377	0.093034392960791	255	37	0.172549875141141	0.631716154274231
Campylobacter	collection_season2	winter	-0.288382707346849	0.203959983288627	255	19	0.159409339487747	0.631716154274231
Dolosigranulum	collection_season2	spring	-0.747264536520358	0.555161104250162	255	196	0.179540380688466	0.631716154274231
Gemella	age_days_numeric	age_days_numeric	-0.101872245784258	0.0721178406750855	255	33	0.159561142080323	0.631716154274231
Moraxella	collection_season2	winter	0.558094348468179	0.411226092361732	255	248	0.176412886340844	0.631716154274231
Prevotella	collection_season2	spring	0.379839419323069	0.295226146845245	255	37	0.199628512381112	0.653955471593296
Acinetobacter	collection_season2	autumn	0.303287838277905	0.235563225803639	255	21	0.199282373371095	0.653955471593296
ASV_35	edu	secondary_any tertiary	-0.284008650166802	0.229088448494358	255	48	0.218621623128711	0.690866280336315
Moraxella	edu	secondary_any tertiary	-0.460944347278721	0.377365733861117	255	248	0.225440575688692	0.690866280336315
Porphyromonas	collection_season2	spring	0.366715706770545	0.320934819574878	255	62	0.25446617837819	0.724248105816801
Streptobacillus	edu	secondary_any tertiary	0.25549800878245	0.224831973259338	255	43	0.259204585239697	0.724248105816801
ASV_22	collection_season2	winter	0.511597269128952	0.449810152160935	255	119	0.256689740658366	0.724248105816801
Veillonella	edu	secondary_any tertiary	-0.171928170384372	0.156852926543693	255	15	0.276239250267398	0.728964688205634
Moraxella	collection_season2	spring	0.468490830127816	0.426045645696967	255	248	0.272637288763919	0.728964688205634
ASV_35	age_days_numeric	age_days_numeric	-0.0932859296957011	0.0911403450870076	255	48	0.307476874521825	0.768692186304562
Acinetobacter	collection_season2	winter	0.228343258624798	0.222602428040548	255	21	0.306667618359304	0.768692186304562
Alloprevotella	age_days_numeric	age_days_numeric	-0.0817538157860083	0.0835332576599753	255	39	0.329109664735159	0.783865058564509
Gemella	edu	secondary_any tertiary	0.171035841008284	0.180389923555866	255	33	0.345819581657283	0.783865058564509
ASV_35	collection_season2	autumn	-0.252297454646956	0.276821447044569	255	48	0.363053290282509	0.783865058564509
Veillonella	collection_season2	winter	-0.171287538519251	0.182042661610332	255	15	0.348191324125044	0.783865058564509
Fusobacterium	collection_season2	winter	-0.324908329870706	0.356180658359514	255	47	0.362927215652765	0.783865058564509
Streptobacillus	collection_season2	autumn	-0.247730273699643	0.268946485405717	255	43	0.357971517559654	0.783865058564509
Corynebacterium	collection_season2	autumn	0.328634676891646	0.471755304549178	255	225	0.486713627133651	0.785293233291053
Porphyromonas	edu	secondary_any tertiary	0.207135874139796	0.264858800581386	255	62	0.436408765389857	0.785293233291053
Alloprevotella	collection_season2	autumn	0.194174671441987	0.260236882612826	255	39	0.456342100512106	0.785293233291053
