feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Moraxella	age_days_numeric	age_days_numeric	0.497888607293568	0.126049523500376	255	248	0.000114092860927088	0.013006586145688
Corynebacterium	collection_season2	winter	1.36222785513414	0.482882352919075	255	225	0.00529482861166327	0.103016246736958
Streptobacillus	age_days_numeric	age_days_numeric	-0.24692250084979	0.087663793290195	255	43	0.00542190772299777	0.103016246736958
Neisseria	age_days_numeric	age_days_numeric	-0.313366397777499	0.110686184512753	255	68	0.00518762502886504	0.103016246736958
Haemophilus	collection_season2	spring	1.77553989807118	0.62865490162845	255	202	0.00512777697875471	0.103016246736958
Acinetobacter	age_days_numeric	age_days_numeric	0.239456436054007	0.080478730935949	255	21	0.0033416090771604	0.103016246736958
Streptobacillus	collection_season2	winter	-0.677933791362058	0.269007172670673	255	43	0.0126889546013235	0.206648689221554
Prevotella	collection_season2	autumn	0.648085979266614	0.292799241391263	255	37	0.0278517326241267	0.253921602109611
Gemella	income2	low	-0.596468658762295	0.26681897436617	255	33	0.0281175381679793	0.253921602109611
Staphylococcus	income2	middle	1.4628657199268	0.663985597029834	255	72	0.0304277776071417	0.253921602109611
Staphylococcus	income2	low	1.41382793394016	0.644636730285262	255	72	0.03118335464504	0.253921602109611
ASV_22	income2	middle	1.51210467384077	0.668397116266382	255	119	0.0263293240329453	0.253921602109611
Neisseria	income2	middle	-1.22325984020068	0.517543188194188	255	68	0.0204620470675865	0.253921602109611
Haemophilus	age_days_numeric	age_days_numeric	0.377546719096393	0.173463213897528	255	202	0.0308838003959312	0.253921602109611
Prevotella	income2	low	-0.781140871381355	0.366749028678757	255	37	0.0362050696181673	0.26077977294382
ASV_35	collection_season2	winter	-0.585866440906673	0.278007848608311	255	48	0.0366006698868519	0.26077977294382
ASV_22	income2	low	1.32771746522929	0.649198136351764	255	119	0.0440740825817146	0.279135856350859
Neisseria	collection_season2	autumn	-0.753704717510156	0.369732469945701	255	68	0.0425941282404553	0.279135856350859
Neisseria	income2	low	-1.0128145849568	0.502443721892157	255	68	0.0471172944363159	0.282703766617895
Campylobacter	age_days_numeric	age_days_numeric	0.138817011353448	0.0709617320267401	255	19	0.0520448943768064	0.283807337034465
Gemella	collection_season2	winter	-0.418856486346554	0.214204227719303	255	33	0.0522802989274014	0.283807337034465
