feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Moraxella	age_days_numeric	age_days_numeric	0.495397027149925	0.125809088093904	255	248	0.000119405856677039	0.00907484510745496
Streptobacillus	age_days_numeric	age_days_numeric	-0.249119363818063	0.0877672290686002	255	43	0.00508249396713256	0.0772539083004149
Neisseria	age_days_numeric	age_days_numeric	-0.317032148780298	0.110736961640116	255	68	0.00471632249021801	0.0772539083004149
Haemophilus	collection_season2	spring	1.86055369151628	0.61786908380298	255	202	0.00287394408893215	0.0772539083004149
Acinetobacter	age_days_numeric	age_days_numeric	0.238601121670081	0.0804765301807352	255	21	0.00345263864164329	0.0772539083004149
Corynebacterium	collection_season2	winter	1.18634555201698	0.469380490974744	255	225	0.0123209245609604	0.156065044438832
Streptobacillus	collection_season2	winter	-0.626268121219958	0.259630141663567	255	43	0.0169975218501281	0.184544522944249
Gemella	collection_season2	winter	-0.46374010997532	0.209563008533327	255	33	0.0283321400922311	0.242367868044013
ASV_35	collection_season2	winter	-0.578768038938846	0.266533295307272	255	48	0.0313760115518122	0.242367868044013
Haemophilus	age_days_numeric	age_days_numeric	0.374772308529746	0.173232052743357	255	202	0.0318905089531595	0.242367868044013
Prevotella	collection_season2	autumn	0.569318560295476	0.289547220283258	255	37	0.0504634281065955	0.295016964315481
Campylobacter	age_days_numeric	age_days_numeric	0.140472319800117	0.0709695850450138	255	19	0.0493618283193992	0.295016964315481
Neisseria	collection_season2	autumn	-0.742813227110289	0.366702162413728	255	68	0.0438966850831534	0.295016964315481
Gemella	collection_season2	spring	-0.415217390479826	0.222892212906208	255	33	0.063895522335848	0.346861406966032
Staphylococcus	age_days_numeric	age_days_numeric	-0.255426303392861	0.140531670520541	255	72	0.0708689615838402	0.359069405358124
Dolosigranulum	collection_season2	winter	0.865878073383154	0.545146981907796	255	196	0.113752445806855	0.540324117582563
Corynebacterium	collection_season2	spring	-0.70727154100734	0.484921570786943	255	225	0.146035757375656	0.542400532024482
Porphyromonas	collection_season2	winter	-0.429749076405869	0.30283505104934	255	62	0.157760848667045	0.542400532024482
Prevotella	age_days_numeric	age_days_numeric	0.125707169062096	0.0930410104427758	255	37	0.178421227639632	0.542400532024482
Prevotella	collection_season2	spring	0.411655756293424	0.296999954908953	255	37	0.167156919145991	0.542400532024482
Campylobacter	collection_season2	winter	-0.290903867206781	0.206066509448004	255	19	0.160012452592979	0.542400532024482
Dolosigranulum	collection_season2	spring	-0.750904335711397	0.553072161889579	255	196	0.175809081892198	0.542400532024482
Gemella	age_days_numeric	age_days_numeric	-0.102586845947599	0.0721159482869488	255	33	0.156659252744378	0.542400532024482
Acinetobacter	collection_season2	autumn	0.326286113477157	0.236863629078493	255	21	0.169741857615883	0.542400532024482
Moraxella	collection_season2	winter	0.565383859679282	0.411831381027765	255	248	0.171465488501416	0.542400532024482
Porphyromonas	collection_season2	spring	0.38173086361705	0.319986134061854	255	62	0.234203746911271	0.684595567894484
ASV_22	collection_season2	winter	0.511927432909822	0.448391474645853	255	119	0.254880802121005	0.717442257822089
Alloprevotella	age_days_numeric	age_days_numeric	-0.0817370636611634	0.0835340055266983	255	39	0.329212420201112	0.768898027822806
Alloprevotella	collection_season2	winter	-0.21626180950132	0.251808089325743	255	39	0.391690038508838	0.768898027822806
Staphylococcus	collection_season2	autumn	0.395709104944172	0.467481577316963	255	72	0.398124624513988	0.768898027822806
ASV_35	age_days_numeric	age_days_numeric	-0.0921357201519163	0.0911132174161051	255	48	0.313316984193794	0.768898027822806
ASV_35	collection_season2	autumn	-0.231100994093569	0.276820112209004	255	48	0.404683172538319	0.768898027822806
Veillonella	collection_season2	autumn	0.162935720226359	0.189349973683919	255	15	0.390420636986924	0.768898027822806
