feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Neisseria	age_days_numeric	age_days_numeric	-0.694292028560628	0.198035292625942	255	79	0.000580046850634898	0.0551044508103153
Staphylococcus	age_days_numeric	age_days_numeric	-0.53775217222876	0.176890550620463	255	82	0.00273544087332212	0.0649667207414004
Streptobacillus	age_days_numeric	age_days_numeric	-0.565476824711669	0.174670153469026	255	54	0.0014484060109429	0.0649667207414004
Moraxella	age_days_numeric	age_days_numeric	0.460617704231375	0.150749348743911	255	251	0.0026029773519637	0.0649667207414004
Haemophilus	collection_season2	spring	2.28707248007869	0.813777820886066	255	205	0.00535843537567521	0.101810272137829
ASV_63	age_days_numeric	age_days_numeric	-0.215917956927315	0.0891830420881173	255	26	0.0165141542796374	0.174316072951728
Campylobacter	collection_season2	winter	-1.01892664529641	0.405313412037354	255	36	0.0129035355246511	0.174316072951728
Streptobacillus	collection_season2	winter	-1.36853730401111	0.548094860585973	255	54	0.0134714166441693	0.174316072951728
Neisseria	collection_season2	autumn	-1.5877843344341	0.655744093778803	255	79	0.0162039531587682	0.174316072951728
Gemella	age_days_numeric	age_days_numeric	-0.305190800632311	0.130498447226716	255	54	0.020491223886537	0.194666626922102
Corynebacterium	collection_season2	winter	1.38771256874724	0.621418480114014	255	230	0.0267270272271414	0.230824326052585
ASV_35	collection_season2	winter	-1.01857825555566	0.472288480622092	255	56	0.0325070259233611	0.257347288559942
Alloprevotella	age_days_numeric	age_days_numeric	-0.381699796140425	0.184916168839405	255	60	0.040491312672304	0.270685602544394
Gemella	collection_season2	winter	-0.831316437668078	0.407242256124875	255	54	0.0427398319806938	0.270685602544394
ASV_22	age_days_numeric	age_days_numeric	-0.349438950591893	0.171118040418448	255	128	0.0426741466846255	0.270685602544394
Streptococcus	age_days_numeric	age_days_numeric	-0.357619277371688	0.188833396419067	255	224	0.0599340376721622	0.355858348678463
Porphyromonas	collection_season2	winter	-1.05191830265286	0.580615557671982	255	76	0.0716907409108683	0.376800485865641
ASV_35	age_days_numeric	age_days_numeric	-0.285929557507049	0.1585909436279	255	56	0.0731325951169604	0.376800485865641
Veillonella	age_days_numeric	age_days_numeric	-0.188593444685142	0.108267083644117	255	35	0.0832927389808258	0.376800485865641
ASV_22	collection_season2	autumn	-1.07213171579422	0.611628573544549	255	128	0.0808506343703977	0.376800485865641
Acinetobacter	age_days_numeric	age_days_numeric	0.124061385718958	0.0701596015426668	255	27	0.0787733042429677	0.376800485865641
Campylobacter	collection_season2	autumn	-0.706423587226496	0.415561932753029	255	36	0.0905063221739389	0.385892704913492
Veillonella	collection_season2	winter	-0.529113468990797	0.31347032706103	255	35	0.0934266548737928	0.385892704913492
Corynebacterium	collection_season2	spring	-0.986490673465812	0.639551907299191	255	230	0.124314411906113	0.492077880461696
Corynebacterium	age_days_numeric	age_days_numeric	-0.281977272898243	0.187554345016316	255	230	0.134556564810931	0.499042492978702
Dolosigranulum	collection_season2	spring	-1.12756805936713	0.765066290465352	255	200	0.141833129583421	0.499042492978702
Streptobacillus	collection_season2	autumn	-0.827081497173299	0.55455878714723	255	54	0.137201492057049	0.499042492978702
Fusobacterium	age_days_numeric	age_days_numeric	-0.270253110256269	0.188824818434802	255	55	0.154181017007569	0.523114164847109
Staphylococcus	daycare_prior_sampling	yes	-1.62757181661378	1.1783685846311	255	82	0.170939161603403	0.541307345077441
ASV_22	daycare_prior_sampling	yes	-1.76501879826337	1.2771972302616	255	128	0.170709658616824	0.541307345077441
ASV_63	collection_season2	autumn	-0.380643094786908	0.313323307829476	255	26	0.225579139024946	0.563947847562364
Alloprevotella	collection_season2	winter	-0.715723842597472	0.571324443292492	255	60	0.212021260144435	0.563947847562364
Dolosigranulum	age_days_numeric	age_days_numeric	-0.26648950012079	0.216844057075089	255	200	0.22077309197744	0.563947847562364
Dolosigranulum	collection_season2	winter	0.925830716756823	0.752541610670476	255	200	0.22004181260685	0.563947847562364
