feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV_5_Staphylococcus_nan	age_days_numeric	age_days_numeric	-1.7611056198597	0.249628789323435	210	141	6.88581019154886e-11	4.34166390587666e-09
ASV_1_Moraxella_nan	age_days_numeric	age_days_numeric	1.6596570077031	0.235170828492206	210	179	6.94666224940265e-11	4.34166390587666e-09
ASV_22_ASV_22_nan	age_days_numeric	age_days_numeric	1.00804632276434	0.165934009149675	210	42	1.05686964896251e-08	4.40362353734379e-07
ASV_14_Corynebacterium_nan	age_days_numeric	age_days_numeric	-0.685820787185121	0.12921599016645	210	32	4.06277189852556e-07	1.26961621828924e-05
ASV_2_Haemophilus_nan	age_days_numeric	age_days_numeric	1.11860056637192	0.239180001046007	210	104	6.65843760960328e-06	0.000166460940240082
ASV_7_Streptococcus_nan	age_days_numeric	age_days_numeric	0.611298771746046	0.158361992356712	210	83	0.000171734704341999	0.00357780634045832
ASV_5_Staphylococcus_nan	collection_season2	spring	-2.89800230577377	0.802863002604474	210	141	0.000402377055289656	0.00718530455874387
ASV_6_Dolosigranulum_pigrum	age_days_numeric	age_days_numeric	0.857973552904769	0.247022193312585	210	133	0.000681464574353426	0.0106478839742723
ASV_8_Corynebacterium_nan	age_days_numeric	age_days_numeric	-0.752195692344639	0.236362784578039	210	121	0.00179687791909171	0.0205808786876825
ASV_10_Streptococcus_nan	age_days_numeric	age_days_numeric	-0.641312356828402	0.201712070710786	210	108	0.00181111732451606	0.0205808786876825
ASV_3_Haemophilus_nan	age_days_numeric	age_days_numeric	0.754167459046603	0.233442074220816	210	62	0.001535691491078	0.0205808786876825
ASV_5_Staphylococcus_nan	collection_season2	winter	-2.76471471962213	0.900585939782449	210	141	0.00252724085459524	0.0263254255687005
ASV_35_ASV_35_nan	age_days_numeric	age_days_numeric	0.453007011507369	0.159040622441044	210	34	0.00503754361870262	0.0484379194106022
ASV_14_Corynebacterium_nan	collection_season2	spring	-0.825137421567223	0.339697200667114	210	32	0.0164446855735995	0.146827549764282
ASV_14_Corynebacterium_nan	collection_season2	winter	-0.851562663103547	0.372159970667162	210	32	0.0239337781828327	0.166206792936338
ASV_18_Klebsiella_nan	age_days_numeric	age_days_numeric	-0.381461821376959	0.167110571125741	210	29	0.0234795162131946	0.166206792936338
ASV_2_Haemophilus_nan	collection_season2	spring	1.64308937802958	0.716470570090727	210	104	0.0231528548975091	0.166206792936338
ASV_2_Haemophilus_nan	collection_season2	winter	1.85167972190892	0.797206175729393	210	104	0.0216442047191234	0.166206792936338
ASV_63_ASV_63_nan	collection_season2	autumn	-0.854606034618832	0.407843713693944	210	29	0.0373686040560854	0.245846079316351
