feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV_5_Staphylococcus_nan	age_days_numeric	age_days_numeric	-1.75658088732461	0.249519413122257	210	141	7.46117700871651e-11	4.7991251766246e-09
ASV_1_Moraxella_nan	age_days_numeric	age_days_numeric	1.65509312822574	0.235143006520249	210	179	7.67860028259935e-11	4.7991251766246e-09
ASV_22_ASV_22_nan	age_days_numeric	age_days_numeric	1.0116440135285	0.166038463392696	210	42	9.70474572850211e-09	4.04364405354254e-07
ASV_14_Corynebacterium_nan	age_days_numeric	age_days_numeric	-0.683555671956473	0.129229055605074	210	32	4.41473027751147e-07	1.37960321172233e-05
ASV_2_Haemophilus_nan	age_days_numeric	age_days_numeric	1.12424619750734	0.239328138848974	210	104	6.10338387898199e-06	0.00015258459697455
ASV_7_Streptococcus_nan	age_days_numeric	age_days_numeric	0.613754562190658	0.15829766229683	210	83	0.00016118167267329	0.00335795151402688
ASV_6_Dolosigranulum_pigrum	age_days_numeric	age_days_numeric	0.86824472147894	0.247315887612939	210	133	0.000599485137368526	0.00936695527138321
ASV_5_Staphylococcus_nan	collection_season2	spring	-2.80477692789001	0.799340156913084	210	141	0.000574442703596171	0.00936695527138321
ASV_8_Corynebacterium_nan	age_days_numeric	age_days_numeric	-0.750668517273812	0.236365364175225	210	121	0.0018350258406032	0.0208525663704909
ASV_10_Streptococcus_nan	age_days_numeric	age_days_numeric	-0.642596166260827	0.201653889884397	210	108	0.00176900410743857	0.0208525663704909
ASV_3_Haemophilus_nan	age_days_numeric	age_days_numeric	0.747389731756697	0.233266809182225	210	62	0.00167397247624013	0.0208525663704909
ASV_5_Staphylococcus_nan	collection_season2	winter	-2.66060056194653	0.90463375402285	210	141	0.00376235202851576	0.0391911669637058
ASV_35_ASV_35_nan	age_days_numeric	age_days_numeric	0.452002195414807	0.1590507107837	210	34	0.00513613596898127	0.0493859227786661
ASV_14_Corynebacterium_nan	collection_season2	spring	-0.820143950444966	0.336698139810469	210	32	0.0161419403102746	0.134516169252288
ASV_2_Haemophilus_nan	collection_season2	winter	1.96901611054142	0.800695827759115	210	104	0.0151355533968006	0.134516169252288
ASV_2_Haemophilus_nan	collection_season2	spring	1.7159781550602	0.712863408417572	210	104	0.0172284968350973	0.134597631524198
ASV_18_Klebsiella_nan	age_days_numeric	age_days_numeric	-0.384474078645296	0.167858662484561	210	29	0.0230166939549456	0.169240396727541
ASV_4_Corynebacterium_nan	collection_season2	spring	1.94363906577915	0.873380993197263	210	138	0.0272768754992321	0.189422746522445
ASV_14_Corynebacterium_nan	collection_season2	winter	-0.806769790771247	0.372463231849401	210	32	0.0323249663436142	0.192410513950084
ASV_63_ASV_63_nan	collection_season2	autumn	-0.889144469467681	0.407503220780974	210	29	0.030258968091358	0.192410513950084
ASV_18_Klebsiella_nan	collection_season2	spring	-0.899925916051567	0.417342840232218	210	29	0.0322285813629845	0.192410513950084
ASV_39_Gemella_nan	collection_season2	winter	1.2552286263825	0.617690947991238	210	88	0.043767767214571	0.248680495537335
ASV_28_Corynebacterium_nan	age_days_numeric	age_days_numeric	-0.337014036665178	0.177876348274039	210	36	0.0601236179456808	0.326758793183048
ASV_100_Veillonella_massiliensis	age_days_numeric	age_days_numeric	-0.25838570223424	0.141518124839623	210	45	0.0699382200375584	0.364261562695617
ASV_39_Gemella_nan	age_days_numeric	age_days_numeric	-0.29463648977064	0.165623761734215	210	88	0.0774199613337545	0.374792774912972
ASV_35_ASV_35_nan	collection_season2	winter	0.967006296931641	0.544764196527765	210	34	0.0779568971818983	0.374792774912972
ASV_39_Gemella_nan	pets	yes	-1.00516696335902	0.601417304462773	210	88	0.099441762300113	0.46037852916719
ASV_10_Streptococcus_nan	collection_season2	autumn	-1.12671959751967	0.693516837031458	210	108	0.105824700023641	0.472431696534112
ASV_3_Haemophilus_nan	pets	yes	1.52989886046469	0.958045900787659	210	62	0.114906377441832	0.495286109663068
ASV_58_Porphyromonas_nan	age_days_numeric	age_days_numeric	0.170790389715099	0.111339754644167	210	32	0.127225035833473	0.530104315972806
ASV_28_Corynebacterium_nan	collection_season2	winter	-0.784752642349026	0.519455957119875	210	36	0.133499202252993	0.538303234891102
ASV_5_Staphylococcus_nan	collection_season2	autumn	-1.17972067309699	0.849806200835052	210	141	0.166610642604665	0.650822822674475
ASV_18_Klebsiella_nan	collection_season2	winter	-0.602689064889685	0.459126541297379	210	29	0.190763571213625	0.722589284900094
ASV_24_Streptococcus_nan	pets	yes	-0.610177848374305	0.487803262049109	210	65	0.215259033355189	0.791393504982312
ASV_4_Corynebacterium_nan	collection_season2	winter	1.20190134102882	0.993410396212683	210	138	0.227988836609734	0.792532872263751
ASV_10_Streptococcus_nan	collection_season2	spring	-0.783203244947782	0.659491857631508	210	108	0.236596481071708	0.792532872263751
ASV_35_ASV_35_nan	collection_season2	spring	0.578083015453707	0.483906502869784	210	34	0.233975052167372	0.792532872263751
ASV_100_Veillonella_massiliensis	pets	yes	-0.483701539436753	0.408902214780073	210	45	0.24092999316818	0.792532872263751
ASV_34_Corynebacterium_nan	age_days_numeric	age_days_numeric	-0.0966292759413222	0.0872517109566257	210	28	0.269911475174752	0.796378058351888
ASV_40_Porphyromonas_nan	collection_season2	spring	0.558940698398451	0.509380391485049	210	44	0.273954052073049	0.796378058351888
ASV_40_Porphyromonas_nan	pets	yes	-0.642346329808186	0.580328060625917	210	44	0.272236322218408	0.796378058351888
ASV_6_Dolosigranulum_pigrum	pets	yes	-1.14210769150557	1.00078958952024	210	133	0.257770196153897	0.796378058351888
