feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Staphylococcus	age_days_numeric	age_days_numeric	-1.76155941039179	0.247138177727283	210	143	4.64249362267875e-11	2.32124681133937e-09
Moraxella	age_days_numeric	age_days_numeric	1.68773435840673	0.232864166383775	210	180	2.51735847744538e-11	2.32124681133937e-09
ASV_22	age_days_numeric	age_days_numeric	0.986817713436407	0.163219378011468	210	42	1.22370420166322e-08	4.07901400554408e-07
Haemophilus	age_days_numeric	age_days_numeric	1.30185867894546	0.287579269259196	210	144	1.26081910895315e-05	0.000315204777238286
Corynebacterium	age_days_numeric	age_days_numeric	-0.944855220674101	0.236297226805782	210	185	0.000102276997214282	0.00204553994428564
Fusobacterium	age_days_numeric	age_days_numeric	0.74580064550704	0.18973200068236	210	54	0.000131199934900774	0.00218666558167957
Staphylococcus	collection_season2	spring	-2.98218296418033	0.782640613855591	210	143	0.000193914455878135	0.00277020651254479
Dolosigranulum	age_days_numeric	age_days_numeric	0.856736249622773	0.244442245273463	210	133	0.000611931530437426	0.00764914413046783
Staphylococcus	collection_season2	winter	-2.64346003679477	0.880655644710624	210	143	0.00313302939704007	0.0348114377448897
ASV_35	age_days_numeric	age_days_numeric	0.446114270271633	0.154268363056254	210	34	0.00442484026323288	0.0442484026323288
Klebsiella	HIV	_unexposed	-0.922188669486306	0.360016361225742	210	29	0.0111434177185536	0.101303797441397
Prevotella	age_days_numeric	age_days_numeric	0.369634742839267	0.148537369957271	210	49	0.0139749858629211	0.10749989125324
Veillonella	age_days_numeric	age_days_numeric	-0.373092894744286	0.148929655153582	210	61	0.0133532444030452	0.10749989125324
Klebsiella	collection_season2	spring	-0.936262159990696	0.388444257855114	210	29	0.0168271709261219	0.120194078043728
Klebsiella	age_days_numeric	age_days_numeric	-0.369279701136197	0.15644796374714	210	29	0.019198587704899	0.127990584699327
Gemella	collection_season2	winter	1.33003396677767	0.597588984425889	210	89	0.0273525252722895	0.170953282951809
ASV_63	collection_season2	autumn	-0.848319876707157	0.394291057165757	210	29	0.032611680216633	0.191833413039018
