feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Corynebacterium	collection_season2	winter	1.44269404067085	0.302189046640458	462	383	2.4528275510714e-06	0.000375282615313924
Neisseria	collection_season2	winter	-0.95495760663006	0.238384219118928	462	115	7.24052195445794e-05	0.00553899929516032
Corynebacterium	collection_season2	autumn	1.28303265196296	0.336751991685276	462	383	0.000159503264767161	0.00610099987734389
Streptobacillus	collection_season2	winter	-0.619961738800908	0.161647907855743	462	44	0.00014343960120502	0.00610099987734389
Helcococcus	collection_season2	winter	0.534062907310995	0.15485253329101	462	60	0.00062032564943345	0.0189819648726636
Porphyromonas	collection_season2	winter	-0.620984474988815	0.199160917583131	462	79	0.00193722516015086	0.049399241583847
Neisseria	collection_season2	autumn	-0.81882857180158	0.272034876580237	462	115	0.00276034750298052	0.0603333097080028
Corynebacterium	collection_season2	spring	0.850097154934126	0.304083025781159	462	383	0.00540859910447525	0.0827515662984713
Helcococcus	collection_season2	spring	0.443477470912537	0.154869663510623	462	60	0.00440404243522381	0.0827515662984713
Neisseria	collection_season2	spring	-0.685065467001548	0.242616220572417	462	115	0.00495769255883613	0.0827515662984713
Haemophilus	collection_season2	spring	1.06694038836656	0.39414915581322	462	381	0.00705939080983756	0.0981897085368315
Moraxella	age_days_numeric	age_days_numeric	2.7335162065552	1.05390224872358	462	458	0.00981742922634002	0.125172222635835
Moraxella	timepoint_month	M12	-7.73558380760846	3.04564885312652	462	458	0.0114388517104161	0.134626485514897
Alloprevotella	collection_season2	winter	-0.376290336299813	0.154924798616632	462	45	0.0155543198470275	0.139988878623247
Moraxella	timepoint_month	M09	-3.12845963508572	1.27948082856215	462	458	0.0148814041249371	0.139988878623247
Moraxella	timepoint_month	M10	-4.82169776229931	1.9340981394064	462	458	0.0130413549719811	0.139988878623247
Moraxella	timepoint_month	M11	-6.10642596429635	2.48192925224448	462	458	0.0142710466861213	0.139988878623247
Alloprevotella	timepoint_month	M08	1.15407977805144	0.480484602827455	462	45	0.0167195976039425	0.142116579633511
Streptococcus	collection_season2	winter	-0.671244614586853	0.29374392789993	462	394	0.022767628826302	0.15152005207154
Fusobacterium	collection_season2	autumn	-0.549057781390426	0.239982713005908	462	62	0.0226224462735013	0.15152005207154
Streptobacillus	collection_season2	spring	-0.375349685881877	0.164269507863095	462	44	0.0227775241676171	0.15152005207154
Moraxella	collection_season2	autumn	0.54612083793843	0.235974965154504	462	458	0.0211145459531694	0.15152005207154
Moraxella	timepoint_month	M08	-1.47631256687432	0.631192061732724	462	458	0.0198021533446466	0.15152005207154
Neisseria	timepoint_month	M08	1.56325891389559	0.730890288291397	462	115	0.0330010177165336	0.168835703423709
Acinetobacter	age_days_numeric	age_days_numeric	1.68563940222612	0.770113565168439	462	41	0.0291361386517191	0.168835703423709
Acinetobacter	collection_season2	winter	0.325379030105219	0.152085294743715	462	41	0.0329359464075461	0.168835703423709
Acinetobacter	timepoint_month	M08	-0.987386074042096	0.461899258333374	462	41	0.0331050398870017	0.168835703423709
Acinetobacter	timepoint_month	M10	-3.07499382477403	1.41351278988017	462	41	0.0301319485067469	0.168835703423709
Acinetobacter	timepoint_month	M11	-3.9044676817842	1.81375703722	462	41	0.0318874112678432	0.168835703423709
Acinetobacter	timepoint_month	M12	-4.75987114331339	2.22563938563152	462	41	0.0330153796922998	0.168835703423709
Fusobacterium	collection_season2	winter	-0.443925874902281	0.213518321415008	462	62	0.0381719168014644	0.18839687969755
Neisseria	timepoint_month	M12	7.18513237606029	3.51644062132563	462	115	0.0416119990519071	0.198957370466931
Alloprevotella	timepoint_month	M10	2.89855521371245	1.46573318265241	462	45	0.0485905647981339	0.209222177126822
ASV_35	collection_season2	winter	-0.300431104926583	0.152845725110822	462	41	0.0499632379445975	0.209222177126822
Neisseria	timepoint_month	M09	2.89754487042523	1.47817514080699	462	115	0.0505962127692314	0.209222177126822
Neisseria	timepoint_month	M10	4.41365220461834	2.23356067274116	462	115	0.0487661714750709	0.209222177126822
Neisseria	timepoint_month	M11	5.63733219188828	2.86578393160734	462	115	0.049791235545899	0.209222177126822
Alloprevotella	timepoint_month	M12	4.48077033845008	2.30726723858921	462	45	0.0527582497060063	0.212421373816289
Neisseria	age_days_numeric	age_days_numeric	-2.34674893295104	1.21669202559502	462	115	0.0543922764715367	0.213385084619106
Alloprevotella	timepoint_month	M11	3.60127474270997	1.88043423745854	462	45	0.0561102610889536	0.214621748665248
ASV_35	collection_season2	spring	-0.294934498227971	0.15522630228546	462	41	0.0580656719127522	0.216684092747587
Acinetobacter	timepoint_month	M09	-1.74439584047747	0.935272309137902	462	41	0.0628339540153889	0.228895118198917
Moraxella	collection_season2	winter	0.388053552315992	0.209743346871535	462	458	0.0649466620736448	0.231089285982969
ASV_35	collection_season2	autumn	-0.317746006761993	0.173659285222376	462	41	0.0679638548394623	0.236328858873585
Dolosigranulum	timepoint_month	M08	-1.67559380989123	0.931220456700688	462	381	0.0726763781229821	0.247099685618139
Alloprevotella	age_days_numeric	age_days_numeric	-1.380233850713	0.798262740629465	462	45	0.0844868467878646	0.281010599098767
Alloprevotella	timepoint_month	M09	1.65894599796023	0.970281456930455	462	45	0.0880020409985414	0.286474729208018
Porphyromonas	collection_season2	spring	-0.334541131397463	0.201801484962219	462	79	0.0980593450716433	0.306185301958396
Streptococcus	collection_season2	spring	-0.493861347288557	0.29676784927069	462	394	0.0967872413878757	0.306185301958396
