feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Moraxella	age_days_numeric	age_days_numeric	0.496666141684055	0.12586413517244	255	248	0.000115673579986596	0.0109889900987266
Streptobacillus	age_days_numeric	age_days_numeric	-0.247251996360063	0.0877217871656988	255	43	0.00539154589430905	0.102439371991872
Neisseria	age_days_numeric	age_days_numeric	-0.317253842101276	0.110776622356608	255	68	0.00470269809350547	0.102439371991872
Haemophilus	collection_season2	spring	1.86821278367651	0.619416193570347	255	202	0.00283118873160384	0.102439371991872
Acinetobacter	age_days_numeric	age_days_numeric	0.237150020300225	0.0805015227596484	255	21	0.00366040166791986	0.102439371991872
Corynebacterium	collection_season2	winter	1.1739989026561	0.47360619782847	255	225	0.0140672483612245	0.190912656330905
Streptobacillus	collection_season2	winter	-0.655460201319861	0.261788940145099	255	43	0.013292764764888	0.190912656330905
Gemella	collection_season2	winter	-0.498793450975201	0.210050042923647	255	33	0.0187662479903671	0.222849194885609
