feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Staphylococcus	age_days_numeric	age_days_numeric	-1.76133453534666	0.247017625393464	210	143	4.56453060573542e-11	1.82581224229417e-09
Moraxella	age_days_numeric	age_days_numeric	1.68557266034829	0.232761863532565	210	180	2.59364117058292e-11	1.82581224229417e-09
ASV_22	age_days_numeric	age_days_numeric	0.985785250687358	0.163126858890898	210	42	1.23887661583235e-08	3.30367097555292e-07
Haemophilus	age_days_numeric	age_days_numeric	1.29117301030744	0.287273772314513	210	144	1.4388552253832e-05	0.000287771045076641
Corynebacterium	age_days_numeric	age_days_numeric	-0.947749454854003	0.236125705092833	210	185	9.64804214224547e-05	0.00154368674275927
Fusobacterium	age_days_numeric	age_days_numeric	0.740474439566644	0.189682956648615	210	54	0.000145148617781896	0.00193531490375862
Staphylococcus	collection_season2	spring	-2.98879500686062	0.778749007056764	210	143	0.000174608430710155	0.00199552492240177
Dolosigranulum	age_days_numeric	age_days_numeric	0.850282670212345	0.244277518333339	210	133	0.000664530778014836	0.00664530778014836
Staphylococcus	collection_season2	winter	-2.64402393752773	0.876573706380699	210	143	0.00299172429807994	0.0265931048718217
ASV_35	age_days_numeric	age_days_numeric	0.442523288249476	0.154170422712135	210	34	0.00471794478907483	0.0377435583125986
Prevotella	age_days_numeric	age_days_numeric	0.376004053100145	0.14859312296214	210	49	0.0124756860385246	0.090732262098361
Veillonella	age_days_numeric	age_days_numeric	-0.370396620559832	0.14887951804949	210	61	0.0139897559715431	0.0932650398102872
Klebsiella	age_days_numeric	age_days_numeric	-0.357802871799879	0.158490840723651	210	29	0.025026904678806	0.143010883878891
Klebsiella	collection_season2	spring	-0.894911180178184	0.393337879608082	210	29	0.0239299256329741	0.143010883878891
Gemella	collection_season2	winter	1.32100394396476	0.598036196493864	210	89	0.0285052243495757	0.152027863197737
ASV_63	collection_season2	autumn	-0.850700898517623	0.391184536721105	210	29	0.030799693970867	0.153998469854335
