feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Moraxella	age_days_numeric	age_days_numeric	0.491604260993086	0.125459876944665	255	248	0.000128302488384334	0.0243774727930235
Streptobacillus	age_days_numeric	age_days_numeric	-0.243888377265259	0.0876138408484367	255	43	0.00597729962100375	0.227137385598143
Neisseria	age_days_numeric	age_days_numeric	-0.313616645625342	0.110655735098809	255	68	0.00514079889213703	0.227137385598143
Haemophilus	collection_season2	spring	1.93703270571183	0.635364929297152	255	202	0.00255443949044223	0.227137385598143
Acinetobacter	age_days_numeric	age_days_numeric	0.236251595616417	0.0804266019946751	255	21	0.00375587747619984	0.227137385598143
Streptobacillus	collection_season2	winter	-0.687887555587085	0.258542681257894	255	43	0.00865342742322763	0.274025201735542
Corynebacterium	collection_season2	winter	1.15890459403864	0.468128081358118	255	225	0.0142517527717883	0.351278481308352
Gemella	collection_season2	spring	-0.554769026570293	0.227615194549662	255	33	0.0156633156762704	0.351278481308352
Streptobacillus	excl_bf_maxtimepoint	T04	1.1423121960507	0.466454431178582	255	43	0.016639507009343	0.351278481308352
Gemella	collection_season2	winter	-0.49220022337798	0.208486621675068	255	33	0.0195384576838775	0.371230695993672
Campylobacter	excl_bf_maxtimepoint	T04	-0.8390739118719	0.363088238273824	255	19	0.0235307482874466	0.372570181217905
ASV_35	collection_season2	winter	-0.608633059885442	0.262456914151791	255	48	0.0217734901162145	0.372570181217905
Gemella	excl_bf_maxtimepoint	T06	-0.690603261428683	0.313483407238941	255	33	0.0304726091339749	0.413556838246803
Haemophilus	age_days_numeric	age_days_numeric	0.379594021113938	0.173286913799495	255	202	0.0298312218027145	0.413556838246803
Alloprevotella	excl_bf_maxtimepoint	T04	0.93858502205627	0.458437168122001	255	39	0.0441220549519769	0.519808358678329
Moraxella	excl_bf_maxtimepoint	T02	-1.11577489928136	0.551426273069845	255	248	0.0465091689343768	0.519808358678329
Moraxella	excl_bf_maxtimepoint	T04	-1.53076578619431	0.748738088893579	255	248	0.0443145837241235	0.519808358678329
Staphylococcus	excl_bf_maxtimepoint	T01	1.06218360596641	0.534155116732596	255	72	0.0502993470652814	0.530937552355748
Prevotella	collection_season2	autumn	0.566615380869808	0.292710734686815	255	37	0.0541544829230975	0.541544829230975
Campylobacter	age_days_numeric	age_days_numeric	0.136035904696128	0.0710573535529757	255	19	0.0572158544702781	0.543550617467642
Dolosigranulum	excl_bf_maxtimepoint	T04	-1.94977567597505	1.10758018418532	255	196	0.082290037406715	0.566733151673477
Streptococcus	excl_bf_maxtimepoint	T06	1.22293247280355	0.702560635706713	255	221	0.0857116602846055	0.566733151673477
Gemella	excl_bf_maxtimepoint	T03	-0.529710127543803	0.298857919767143	255	33	0.0801475352785079	0.566733151673477
Staphylococcus	age_days_numeric	age_days_numeric	-0.25529787235286	0.140533315988563	255	72	0.0710137738846839	0.566733151673477
Fusobacterium	excl_bf_maxtimepoint	T05	1.79174180240092	0.995175823803596	255	47	0.0757812085753006	0.566733151673477
Fusobacterium	excl_bf_maxtimepoint	T04	1.18961790760585	0.66457090541246	255	47	0.0774029650430702	0.566733151673477
ASV_22	excl_bf_maxtimepoint	T06	1.39450754607576	0.74777923811865	255	119	0.0658906602954461	0.566733151673477
Neisseria	collection_season2	autumn	-0.679550770057163	0.365380484752857	255	68	0.0641681583168486	0.566733151673477
Acinetobacter	excl_bf_maxtimepoint	T04	-0.678137993434051	0.390623855400144	255	21	0.0865013757817413	0.566733151673477
Dolosigranulum	collection_season2	winter	0.887141059233484	0.547599470248931	255	196	0.106832020342461	0.599042511094953
ASV_35	excl_bf_maxtimepoint	T06	-0.642329186099165	0.394228069226917	255	48	0.107197080932781	0.599042511094953
Neisseria	excl_bf_maxtimepoint	T04	1.14969499432821	0.701603075861243	255	68	0.105296181239252	0.599042511094953
Moraxella	collection_season2	winter	0.67029296762455	0.398817150004116	255	248	0.0946905820188868	0.599042511094953
Moraxella	excl_bf_maxtimepoint	T03	0.988759556638083	0.599915173556171	255	248	0.103305232801757	0.599042511094953
ASV_35	excl_bf_maxtimepoint	T04	0.753739276776732	0.468457647553713	255	48	0.111666090834324	0.606187350243475
ASV_35	excl_bf_maxtimepoint	T05	1.10228687314039	0.700884307775566	255	48	0.119893800809249	0.615670869020468
Neisseria	excl_bf_maxtimepoint	T06	-0.926465636404936	0.588990067818665	255	68	0.119660885715901	0.615670869020468
Porphyromonas	collection_season2	winter	-0.462433996314348	0.306347464437246	255	62	0.133177728930636	0.665888644653182
Corynebacterium	collection_season2	spring	-0.706537497130517	0.494154811750541	255	225	0.154139956605665	0.705305158808255
Dolosigranulum	collection_season2	spring	-0.807876240003827	0.564988658787142	255	196	0.154045084287671	0.705305158808255
Gemella	age_days_numeric	age_days_numeric	-0.102660847838482	0.0721379370687263	255	33	0.156488836880052	0.705305158808255
ASV_22	excl_bf_maxtimepoint	T04	-1.30304834842538	0.892021399401926	255	119	0.148118385066531	0.705305158808255
Moraxella	collection_season2	spring	0.599323964334481	0.424732520747941	255	248	0.159621693835552	0.705305158808255
Corynebacterium	excl_bf_maxtimepoint	T05	-1.579532400728	1.34227007000012	255	225	0.242923756490173	0.723254722355664
Corynebacterium	excl_bf_maxtimepoint	T04	-0.99495525239698	0.896061021577395	255	225	0.270268869932906	0.723254722355664
Porphyromonas	excl_bf_maxtimepoint	T06	-0.554504145574212	0.470589203918605	255	62	0.242153587348721	0.723254722355664
Porphyromonas	excl_bf_maxtimepoint	T04	0.737494213124988	0.559638380003099	255	62	0.191405123062848	0.723254722355664
Alloprevotella	excl_bf_maxtimepoint	T06	-0.438528743775883	0.385529318532962	255	39	0.258877815777558	0.723254722355664
Prevotella	age_days_numeric	age_days_numeric	0.126749084244378	0.0930912803822617	255	37	0.17510163549253	0.723254722355664
Prevotella	collection_season2	spring	0.339848628205979	0.307358645639934	255	37	0.270085749996797	0.723254722355664
Prevotella	excl_bf_maxtimepoint	T05	-1.05973738935014	0.788047306966062	255	37	0.182638632710549	0.723254722355664
Campylobacter	collection_season2	winter	-0.249583712165799	0.203869690418481	255	19	0.222855662371113	0.723254722355664
Campylobacter	excl_bf_maxtimepoint	T05	0.652630395499966	0.543208899464072	255	19	0.233338053548072	0.723254722355664
Dolosigranulum	excl_bf_maxtimepoint	T05	-1.86649112224985	1.66016386366543	255	196	0.264397210132405	0.723254722355664
Dolosigranulum	excl_bf_maxtimepoint	T03	-1.08853063194801	0.885861775697508	255	196	0.222801324525412	0.723254722355664
Streptococcus	excl_bf_maxtimepoint	T05	-1.41304227495651	1.25439922721133	255	221	0.263570333046806	0.723254722355664
Streptococcus	excl_bf_maxtimepoint	T03	0.869298361276961	0.670212615593878	255	221	0.198486863395444	0.723254722355664
Staphylococcus	excl_bf_maxtimepoint	T02	0.806805071917268	0.677289337911573	255	72	0.237232418382425	0.723254722355664
Staphylococcus	excl_bf_maxtimepoint	T05	1.6652510532431	1.37752213424241	255	72	0.230437780099197	0.723254722355664
Veillonella	excl_bf_maxtimepoint	T05	-0.595118116234857	0.496713796678384	255	15	0.234560821393088	0.723254722355664
Fusobacterium	excl_bf_maxtimepoint	T06	-0.767063070119914	0.558381080326866	255	47	0.173445023857483	0.723254722355664
ASV_22	collection_season2	winter	0.529721706993117	0.442512948274712	255	119	0.232734573536894	0.723254722355664
ASV_22	excl_bf_maxtimepoint	T02	0.873720006720193	0.65723714850918	255	119	0.187636299198096	0.723254722355664
ASV_22	excl_bf_maxtimepoint	T05	-1.65408610578771	1.33701657784747	255	119	0.219801374129919	0.723254722355664
Neisseria	collection_season2	spring	-0.426697478552279	0.384639475126634	255	68	0.268438614366412	0.723254722355664
Neisseria	excl_bf_maxtimepoint	T02	-0.627880466378373	0.516806383611192	255	68	0.228066977279013	0.723254722355664
